id,lat,long,State
341,40.7284,-74.0028,NY
342,40.7666,-73.9867,NY
343,40.7462,-73.9852,NY
344,40.7556,-73.9185,NY
345,40.701,-73.9527,NY
346,40.6689,-73.9931,NY
347,40.7351,-73.9873,NY
348,40.69,-73.8643,NY
349,40.7212,-73.9922,NY
350,40.7748,-73.9103,NY
351,40.7657,-73.9836,NY
352,40.7178,-73.9577,NY
353,40.7502,-74.0061,NY
354,40.7544,-73.9772,NY
355,40.7605,-73.9846,NY
356,40.7492,-73.9727,NY
357,40.7542,-73.9804,NY
358,40.7725,-73.967,NY
359,40.7227,-73.998,NY
360,40.7644,-73.9113,NY
361,40.752,-73.9973,NY
362,40.7802,-73.9551,NY
363,40.7524,-73.9783,NY
364,40.75,-73.8777,NY
365,40.7507,-74.0034,NY
366,40.7577,-73.9908,NY
367,40.7545,-73.9774,NY
368,40.7448,-73.9951,NY
369,40.709,-73.9528,NY
370,40.8003,-73.9556,NY
371,40.7528,-73.9273,NY
372,40.761,-73.9754,NY
373,40.77,-73.9512,NY
374,40.7248,-73.9924,NY
375,40.7215,-73.844,NY
376,40.6797,-73.9743,NY
377,40.7414,-73.9891,NY
378,40.7742,-73.9849,NY
379,40.7928,-73.9398,NY
380,40.7821,-73.9558,NY
381,40.7146,-73.8315,NY
382,40.7366,-74.0011,NY
383,40.7298,-74.0106,NY
384,40.7491,-73.9841,NY
385,40.766,-73.9834,NY
386,40.7684,-73.9891,NY
387,40.7618,-73.9632,NY
388,40.7392,-73.9769,NY
389,40.7646,-73.9045,NY
390,40.7334,-74.0024,NY
391,40.7669,-73.9598,NY
392,40.6263,-73.9408,NY
393,40.7451,-73.9786,NY
394,40.7654,-73.9838,NY
395,40.6522,-73.9614,NY
396,40.7602,-73.9988,NY
397,40.7233,-73.9884,NY
398,40.752,-73.9313,NY
399,40.7493,-73.889,NY
400,40.7483,-73.9882,NY
401,40.7592,-73.9884,NY
402,40.7006,-73.8077,NY
403,40.7734,-73.8974,NY
404,40.7699,-73.9133,NY
405,40.8688,-73.8317,NY
406,40.7781,-73.9545,NY
407,40.7786,-73.9816,NY
408,40.7769,-73.9494,NY
409,40.7326,-73.9815,NY
410,40.7689,-73.9821,NY
411,40.72,-73.9991,NY
412,40.7643,-73.973,NY
413,40.7815,-73.9833,NY
414,40.7193,-73.9972,NY
415,40.864,-73.8982,NY
416,40.7216,-73.9955,NY
417,40.7351,-73.9797,NY
418,40.7508,-73.9786,NY
419,40.7303,-74.0025,NY
420,40.7519,-73.977,NY
421,40.7634,-73.9927,NY
422,40.7491,-73.9757,NY
423,40.7622,-73.9682,NY
424,40.6299,-73.8958,NY
425,40.75,-74.0024,NY
426,40.7661,-73.9696,NY
427,40.7264,-73.9918,NY
428,40.7276,-73.7484,NY
429,40.7469,-73.9829,NY
430,40.7521,-73.9265,NY
431,40.7131,-74.0072,NY
432,40.7685,-73.9636,NY
433,40.7152,-74.0134,NY
434,40.7688,-73.9003,NY
435,40.6847,-73.9751,NY
436,40.762,-73.9826,NY
437,40.7557,-73.9729,NY
438,40.7862,-73.9559,NY
439,40.7568,-73.9672,NY
440,40.7406,-73.9894,NY
441,40.7881,-73.9443,NY
442,40.7969,-73.972,NY
443,40.7686,-73.9873,NY
444,40.7259,-73.9888,NY
445,40.7574,-73.9823,NY
446,40.7615,-73.9606,NY
447,40.6199,-74.0314,NY
448,40.8341,-73.9449,NY
449,40.7643,-73.9986,NY
450,40.713,-73.9574,NY
451,40.7979,-73.9676,NY
452,40.7742,-73.9611,NY
453,40.7601,-73.9848,NY
454,40.8068,-73.9611,NY
455,40.7073,-74.0043,NY
456,40.7691,-73.9611,NY
457,40.7056,-73.9362,NY
458,40.7779,-73.9517,NY
459,40.7635,-73.9712,NY
460,40.6509,-74.0079,NY
461,40.7795,-73.9736,NY
462,40.7183,-73.9874,NY
463,40.6754,-74.0027,NY
464,40.7666,-73.9531,NY
465,40.7736,-73.9637,NY
466,40.7697,-73.9821,NY
467,40.6836,-73.9276,NY
468,40.8691,-73.9031,NY
469,40.7577,-73.9715,NY
470,40.7386,-73.9997,NY
471,40.7563,-73.9718,NY
472,40.6959,-73.802,NY
473,40.8095,-73.9596,NY
474,40.7423,-74.0044,NY
475,40.7503,-73.9911,NY
476,40.8513,-73.9403,NY
477,40.7564,-73.9721,NY
478,40.7566,-73.9744,NY
479,40.7503,-73.9832,NY
480,40.7297,-73.9809,NY
481,40.7265,-73.9861,NY
482,40.8016,-73.9664,NY
483,40.7187,-73.8891,NY
484,40.7632,-73.9806,NY
485,40.826,-73.9231,NY
486,40.7662,-73.9542,NY
487,40.7306,-74.0068,NY
488,40.773,-73.9822,NY
489,40.7732,-73.9807,NY
490,40.8264,-73.8988,NY
491,40.6839,-73.9987,NY
492,40.7876,-73.9728,NY
493,40.6652,-73.9763,NY
494,40.6761,-73.9211,NY
495,40.7595,-73.9637,NY
496,40.687,-73.9762,NY
497,40.7089,-73.9593,NY
498,40.8012,-73.9596,NY
499,40.6817,-73.9225,NY
500,40.7433,-73.9977,NY
501,40.7751,-73.9531,NY
502,40.6877,-73.9576,NY
503,40.75,-73.9921,NY
504,40.7596,-73.9955,NY
505,40.7374,-74.0082,NY
506,40.7477,-73.9788,NY
507,40.7916,-73.9685,NY
508,40.7979,-73.9358,NY
509,40.6725,-73.9654,NY
510,40.7214,-73.9927,NY
511,40.67,-73.9757,NY
512,40.768,-73.9703,NY
513,40.787,-73.9755,NY
514,40.7719,-73.9577,NY
515,40.7506,-74.0058,NY
516,40.8131,-73.9374,NY
517,40.7533,-74.0001,NY
518,40.7381,-74.0065,NY
519,40.785,-73.9826,NY
520,40.7738,-73.8929,NY
521,40.7547,-73.9879,NY
522,40.7807,-73.9466,NY
523,40.703,-73.8252,NY
524,40.7039,-73.9409,NY
525,40.7999,-73.9587,NY
526,40.7376,-73.9781,NY
527,40.7423,-73.9893,NY
528,40.7555,-73.9183,NY
529,40.7617,-73.9828,NY
530,40.7497,-73.9719,NY
531,40.787,-73.9522,NY
532,40.7445,-73.9298,NY
533,40.6831,-73.9386,NY
534,40.7592,-73.9846,NY
535,40.6877,-73.9246,NY
536,40.6644,-73.8901,NY
537,40.7144,-73.8353,NY
538,40.7934,-73.9727,NY
539,40.7448,-73.9914,NY
540,40.7323,-73.9849,NY
541,40.7201,-73.9884,NY
542,40.7171,-73.9986,NY
543,40.7388,-74.0085,NY
544,40.7634,-73.9284,NY
545,40.746,-73.9905,NY
546,40.7485,-73.9887,NY
547,40.7577,-73.9831,NY
548,40.7446,-73.9852,NY
549,40.6434,-73.9735,NY
550,40.6867,-73.9794,NY
551,40.7599,-73.9804,NY
552,40.7729,-73.9895,NY
553,40.7912,-73.9725,NY
554,40.6729,-73.953,NY
555,40.7098,-74.0148,NY
556,40.6761,-73.9717,NY
557,40.727,-74.0034,NY
558,40.7623,-73.9861,NY
559,40.7891,-73.9507,NY
560,40.7497,-73.9521,NY
561,40.8103,-73.9455,NY
562,40.668,-73.9839,NY
563,40.7577,-73.9412,NY
564,40.7228,-74.0047,NY
565,40.7364,-73.9946,NY
566,40.7444,-73.9854,NY
567,40.7416,-73.9974,NY
568,40.7405,-73.9183,NY
569,40.7439,-73.9836,NY
570,40.7373,-73.9927,NY
571,40.7598,-73.9721,NY
572,40.8842,-73.9115,NY
573,40.5841,-73.934,NY
574,40.7019,-73.912,NY
575,40.7575,-73.9883,NY
576,40.7788,-73.9561,NY
577,40.7058,-74.0099,NY
578,40.7794,-73.9475,NY
579,40.6817,-73.8427,NY
580,40.7421,-73.985,NY
581,40.7852,-73.9493,NY
582,40.764,-73.9329,NY
583,40.7581,-73.9892,NY
584,40.765,-73.9767,NY
585,40.6888,-73.9808,NY
586,40.7442,-73.9979,NY
587,40.7974,-73.9505,NY
588,40.7252,-73.9466,NY
589,40.7229,-73.9886,NY
590,40.7629,-73.9677,NY
591,40.8061,-73.918,NY
592,40.7188,-73.989,NY
593,40.7331,-74.0064,NY
594,40.6811,-73.9557,NY
595,40.7419,-74.001,NY
596,40.7202,-73.8448,NY
597,40.7571,-73.9669,NY
598,40.7115,-73.956,NY
599,40.774,-73.9486,NY
600,40.7496,-73.8862,NY
601,40.7436,-73.9923,NY
602,40.7856,-73.9701,NY
603,40.7596,-73.968,NY
604,40.6926,-73.934,NY
605,40.8005,-73.9619,NY
606,40.6751,-73.9479,NY
607,40.6226,-74.0314,NY
608,40.7553,-73.9949,NY
609,40.7225,-74.0046,NY
610,40.8108,-73.9526,NY
611,40.7583,-73.9629,NY
612,40.7166,-74.0148,NY
613,40.7002,-73.882,NY
614,40.7095,-74.0084,NY
615,40.696,-73.9832,NY
616,40.7423,-73.9827,NY
617,40.7938,-73.9401,NY
618,40.7701,-73.9574,NY
619,40.7379,-73.9809,NY
620,40.5934,-74.1601,NY
621,40.7852,-73.9514,NY
622,40.665,-73.9798,NY
623,40.7521,-73.9798,NY
624,40.7296,-73.9899,NY
625,40.7321,-73.8517,NY
626,40.7578,-73.8992,NY
627,40.64,-73.97,NY
628,40.7962,-73.9497,NY
629,40.7431,-73.9235,NY
630,40.7562,-73.8733,NY
631,40.7243,-74.0031,NY
632,40.7706,-73.9821,NY
633,40.7558,-73.9034,NY
634,40.7567,-73.9844,NY
635,40.7085,-74.0174,NY
636,40.7669,-73.9791,NY
637,40.7269,-73.9999,NY
638,40.7426,-73.9979,NY
639,40.7446,-74.0027,NY
640,40.8249,-73.9223,NY
641,40.7459,-73.9032,NY
642,40.726,-73.9403,NY
643,40.7776,-73.9612,NY
644,40.7166,-73.9591,NY
645,40.7645,-73.9808,NY
646,40.6857,-73.9356,NY
647,40.7069,-74.009,NY
648,40.7763,-73.96,NY
649,40.7902,-73.971,NY
650,40.7648,-73.9723,NY
651,40.6722,-73.7958,NY
652,40.753,-73.9384,NY
653,40.7522,-73.978,NY
654,40.7463,-73.9951,NY
655,40.7892,-73.9527,NY
656,40.6752,-73.95,NY
657,40.763,-73.9819,NY
658,40.6386,-73.9765,NY
659,40.7462,-73.9421,NY
660,40.7403,-74.0059,NY
661,40.7283,-73.9994,NY
662,40.748,-73.9796,NY
663,40.7142,-74.0063,NY
664,40.7141,-73.9804,NY
665,40.6899,-73.9797,NY
666,40.7498,-73.9878,NY
667,40.6194,-74.0392,NY
668,40.639,-74.1169,NY
669,40.7304,-73.9803,NY
670,40.6761,-73.9568,NY
671,40.7737,-73.9619,NY
672,40.7735,-73.9853,NY
673,40.7335,-73.9899,NY
674,40.7736,-73.9816,NY
675,40.8043,-73.949,NY
676,40.7377,-73.9739,NY
677,40.7877,-73.975,NY
678,40.7699,-73.959,NY
679,40.7571,-73.9698,NY
680,40.7364,-73.9849,NY
681,40.7136,-73.8479,NY
682,40.7587,-73.9887,NY
683,40.7573,-73.9972,NY
684,40.7529,-73.9339,NY
685,40.7611,-73.9833,NY
686,40.7458,-73.9731,NY
687,40.7388,-73.9889,NY
688,40.7825,-73.9513,NY
689,40.7667,-73.9286,NY
690,40.7567,-73.9641,NY
691,40.7583,-73.9855,NY
692,40.7569,-73.99,NY
693,40.7547,-73.9916,NY
694,40.6946,-73.9561,NY
695,40.7458,-74.0018,NY
696,40.7616,-73.9686,NY
697,40.7909,-73.9391,NY
698,40.7872,-73.9542,NY
699,40.6825,-73.9565,NY
700,40.7568,-73.9827,NY
701,40.7423,-74.0007,NY
702,40.7277,-73.9993,NY
703,40.6673,-73.9753,NY
704,40.7652,-73.9539,NY
705,40.7593,-73.9593,NY
706,40.7733,-73.9551,NY
707,40.7546,-73.9717,NY
708,40.7642,-73.971,NY
709,40.7842,-73.9471,NY
710,40.6961,-73.9871,NY
711,40.7643,-73.9576,NY
712,40.7895,-73.9477,NY
713,40.8309,-73.9205,NY
714,40.683,-74.0037,NY
715,40.7766,-73.9768,NY
716,40.7636,-73.9621,NY
717,40.6081,-73.9768,NY
718,40.6752,-73.9615,NY
719,40.7909,-73.9653,NY
720,40.6634,-73.9778,NY
721,40.8362,-73.8537,NY
722,40.7469,-73.8145,NY
723,40.7479,-73.9736,NY
724,40.7372,-73.9814,NY
725,40.6913,-73.9844,NY
726,40.7636,-73.9637,NY
727,40.6441,-73.8898,NY
728,40.5867,-73.9661,NY
729,40.746,-73.9943,NY
730,40.666,-73.9074,NY
731,40.767,-73.9817,NY
732,40.7452,-74.0023,NY
733,40.773,-73.9522,NY
734,40.7241,-73.9926,NY
735,40.7795,-73.9556,NY
736,40.5771,-73.8426,NY
737,40.7643,-73.9958,NY
738,40.8057,-73.9544,NY
739,40.8026,-73.9353,NY
740,40.7385,-73.9918,NY
741,40.763,-73.974,NY
742,40.7434,-74.0035,NY
743,40.8232,-73.9389,NY
744,40.8709,-73.8272,NY
745,40.7327,-73.9876,NY
746,40.8259,-73.9471,NY
747,40.7705,-73.9664,NY
748,40.8621,-73.8973,NY
749,40.7691,-73.955,NY
750,40.7653,-73.9541,NY
751,40.721,-74.0042,NY
752,40.7209,-74.0039,NY
753,40.7085,-74.0111,NY
754,40.8228,-73.9419,NY
755,40.768,-73.9839,NY
756,40.8033,-73.9487,NY
757,40.9116,-73.9028,NY
758,40.7033,-73.8647,NY
759,40.7521,-73.9776,NY
760,40.7445,-73.9146,NY
761,40.7333,-73.8792,NY
762,40.7472,-73.9855,NY
763,40.7847,-73.9741,NY
764,40.7371,-74.0037,NY
765,40.8142,-73.9451,NY
766,40.7637,-73.9621,NY
767,40.794,-73.9742,NY
768,40.6752,-73.9695,NY
769,40.711,-73.9455,NY
770,40.6462,-74.0092,NY
771,40.7157,-73.9645,NY
772,40.775,-73.9651,NY
773,40.6796,-73.9111,NY
774,40.735,-73.9954,NY
775,40.7093,-74.0104,NY
776,40.6784,-73.9734,NY
777,40.7447,-73.9852,NY
778,40.6822,-74.0033,NY
779,40.7183,-73.9551,NY
780,40.7533,-73.8888,NY
781,40.7382,-73.9857,NY
782,40.7879,-73.9537,NY
783,40.7404,-73.9946,NY
784,40.7762,-73.9499,NY
785,40.8082,-73.9526,NY
786,40.7452,-73.9827,NY
787,40.7218,-73.996,NY
788,40.7185,-73.9948,NY
789,40.8057,-73.9406,NY
790,40.7167,-74.0053,NY
791,40.741,-73.7787,NY
792,40.7488,-73.9922,NY
793,40.6784,-73.7795,NY
794,40.7558,-73.9648,NY
795,40.7509,-73.9845,NY
796,40.626,-74.0015,NY
797,40.7059,-74.0072,NY
798,40.7988,-73.952,NY
799,40.8799,-73.8805,NY
800,40.7775,-73.9549,NY
801,40.7596,-73.8301,NY
802,40.5978,-73.9655,NY
803,40.6775,-73.947,NY
804,40.7393,-73.9223,NY
805,40.7769,-73.9797,NY
806,40.7291,-74.0107,NY
807,40.7087,-73.8325,NY
808,40.7558,-73.9864,NY
809,40.7523,-73.9859,NY
810,40.6428,-73.9618,NY
811,40.6711,-73.7885,NY
812,40.7322,-74.0077,NY
813,40.7307,-73.9831,NY
814,40.7133,-73.9776,NY
815,40.7363,-73.981,NY
816,40.8399,-73.9179,NY
817,40.7806,-73.9802,NY
818,40.7018,-73.9867,NY
819,40.6511,-73.9641,NY
820,40.7879,-73.9786,NY
821,40.6838,-73.9788,NY
822,40.7149,-73.8772,NY
823,40.7726,-73.9269,NY
824,40.6862,-73.9849,NY
825,40.7386,-73.868,NY
826,40.7066,-74.0099,NY
827,40.6629,-73.9416,NY
828,40.7289,-73.9883,NY
829,40.7558,-74.002,NY
830,40.7482,-73.9964,NY
831,40.7455,-73.8886,NY
832,40.8204,-73.9362,NY
833,40.7467,-73.9901,NY
834,40.7364,-73.9975,NY
835,40.8032,-73.9525,NY
836,40.6757,-73.9765,NY
837,40.7509,-73.893,NY
838,40.7462,-73.9947,NY
839,40.7374,-73.9968,NY
840,40.7413,-73.9977,NY
841,40.7936,-73.9516,NY
842,40.7883,-73.9765,NY
843,40.7368,-73.9785,NY
844,40.7628,-73.9932,NY
845,40.7515,-73.8708,NY
846,40.775,-73.9769,NY
847,40.7074,-73.9505,NY
848,40.756,-73.9869,NY
849,40.7578,-73.9931,NY
850,40.678,-73.9845,NY
851,40.6895,-73.9221,NY
852,40.6686,-73.9852,NY
853,40.7475,-73.981,NY
854,40.826,-73.9434,NY
855,40.7701,-73.9595,NY
856,40.7303,-73.8142,NY
857,40.8535,-73.9139,NY
858,40.7226,-73.9593,NY
859,40.664,-73.8807,NY
860,40.8334,-73.9405,NY
861,40.8057,-73.9563,NY
862,40.7739,-73.9822,NY
863,40.7073,-74.0121,NY
864,40.7398,-74.0025,NY
865,40.7562,-73.9914,NY
866,40.7265,-73.9958,NY
867,40.7677,-73.983,NY
868,40.7605,-73.9582,NY
869,40.7145,-73.9972,NY
870,40.7162,-73.9875,NY
871,40.7707,-73.9031,NY
872,40.7646,-73.9583,NY
873,40.7669,-73.9657,NY
874,40.6868,-73.9328,NY
875,40.8157,-73.9583,NY
876,40.7809,-73.9567,NY
877,40.7853,-73.9693,NY
878,40.7388,-74.0055,NY
879,40.7628,-73.9715,NY
880,40.7653,-73.9638,NY
881,40.7462,-73.9456,NY
882,40.7162,-73.9421,NY
883,40.775,-73.9568,NY
884,40.6902,-73.9944,NY
