id,lat,long,State
4320,40.7354,-73.8088,NY
4321,40.6814,-73.9767,NY
4322,40.7521,-73.926,NY
4323,40.8011,-73.9652,NY
4324,40.6781,-73.9721,NY
4325,40.7423,-73.9914,NY
4326,40.7738,-73.8956,NY
4327,40.7274,-73.8641,NY
4328,40.68,-73.999,NY
4329,40.6367,-73.9742,NY
4330,40.7673,-73.9801,NY
4331,40.7501,-73.9396,NY
4332,40.7752,-73.9506,NY
4333,40.623,-73.9064,NY
4334,40.7523,-73.9897,NY
4335,40.7206,-73.9569,NY
4336,40.6772,-73.9536,NY
4337,40.6494,-73.9785,NY
4338,40.6935,-73.9792,NY
4339,40.7595,-73.9697,NY
4340,40.7539,-73.8689,NY
4341,40.6959,-73.8186,NY
4342,40.6726,-73.9625,NY
4343,40.7449,-73.9801,NY
4344,40.8278,-73.9457,NY
4345,40.7739,-73.9263,NY
4346,40.76,-73.9669,NY
4347,40.8843,-73.8976,NY
4348,40.7126,-73.9487,NY
4349,40.7681,-73.9589,NY
4350,40.8109,-73.9432,NY
4351,40.744,-73.9262,NY
4352,40.7414,-73.8711,NY
4353,40.6729,-73.9608,NY
4354,40.6556,-74.0006,NY
4355,40.7091,-73.8523,NY
4356,40.7358,-73.9991,NY
4357,40.7916,-73.9386,NY
4358,40.7696,-73.9227,NY
4359,40.7651,-73.9851,NY
4360,40.782,-73.9517,NY
4361,40.7119,-73.9629,NY
4362,40.7388,-74.0034,NY
4363,40.6945,-73.8659,NY
4364,40.6378,-74.0251,NY
4365,40.7985,-73.9671,NY
4366,40.7037,-73.899,NY
4367,40.6388,-73.9452,NY
4368,40.7339,-73.9533,NY
4369,40.8482,-73.8831,NY
4370,40.7357,-74.0068,NY
4371,40.7915,-73.9741,NY
4372,40.884,-73.8964,NY
4373,40.8573,-73.8873,NY
4374,40.7999,-73.9386,NY
4375,40.8478,-73.9421,NY
4376,40.6401,-73.9652,NY
4377,40.6208,-74.0389,NY
4378,40.738,-74.0043,NY
4379,40.7734,-73.9068,NY
4380,40.7329,-74.0022,NY
4381,40.726,-73.8515,NY
4382,40.772,-73.959,NY
4383,40.7621,-73.9758,NY
4384,40.7329,-74.0001,NY
4385,40.7528,-73.9814,NY
4386,40.739,-73.7006,NY
4387,40.7512,-73.9784,NY
4388,40.7121,-74.0083,NY
4389,40.8334,-73.9071,NY
4390,40.7564,-73.9867,NY
4391,40.77,-73.9194,NY
4392,40.779,-73.9824,NY
4393,40.708,-73.9048,NY
4394,40.8115,-73.9405,NY
4395,40.7741,-73.9508,NY
4396,40.7452,-74.006,NY
4397,40.7621,-73.9601,NY
4398,40.8207,-73.8547,NY
4399,40.6596,-73.9584,NY
4400,40.7698,-73.9606,NY
4401,40.7337,-73.9001,NY
4402,40.7202,-73.9439,NY
4403,40.6953,-73.8115,NY
4404,40.7169,-74.0163,NY
4405,40.802,-73.9455,NY
4406,40.7291,-73.9902,NY
4407,40.7061,-73.997,NY
4408,40.6762,-73.9081,NY
4409,40.8272,-73.9207,NY
4410,40.7264,-74.009,NY
4411,40.7177,-74.0075,NY
4412,40.7315,-73.9463,NY
4413,40.7224,-73.9127,NY
4414,40.7231,-73.8562,NY
4415,40.8568,-73.9283,NY
4416,40.8514,-73.786,NY
4417,40.6957,-73.9464,NY
