id,lat,long,State
2744,40.7598,-73.9879,NY
2745,40.6935,-73.9459,NY
2746,40.7793,-73.9811,NY
2747,40.7603,-73.9696,NY
2748,40.7217,-73.871,NY
2749,40.7512,-73.8903,NY
2750,40.6767,-73.9747,NY
2751,40.785,-73.941,NY
2752,40.7536,-73.9694,NY
2753,40.6082,-74.1321,NY
2754,40.6832,-73.9539,NY
2755,40.7558,-73.9249,NY
2756,40.7414,-73.9285,NY
2757,40.6909,-73.9425,NY
2758,40.7777,-73.986,NY
2759,40.8028,-73.9449,NY
2760,40.7571,-73.966,NY
2761,40.7718,-73.9675,NY
2762,40.7497,-73.9934,NY
2763,40.7099,-73.7889,NY
2764,40.758,-73.9734,NY
2765,40.6787,-73.9181,NY
2766,40.8589,-73.869,NY
2767,40.7244,-73.9755,NY
2768,40.7077,-73.8947,NY
2769,40.7279,-73.9931,NY
2770,40.7428,-73.8841,NY
2771,40.7438,-73.9243,NY
2772,40.6858,-73.8668,NY
2773,40.7436,-73.9997,NY
2774,40.8722,-73.8469,NY
2775,40.6836,-74.0067,NY
2776,40.7248,-73.8502,NY
2777,40.7189,-73.9565,NY
2778,40.6828,-74.0038,NY
2779,40.648,-73.9695,NY
2780,40.8015,-73.9526,NY
2781,40.6651,-73.9445,NY
2782,40.7489,-74.005,NY
2783,40.7555,-73.9681,NY
2784,40.7829,-73.948,NY
2785,40.8064,-73.9423,NY
2786,40.7495,-73.9754,NY
2787,40.7366,-73.9746,NY
2788,40.682,-73.9071,NY
2789,40.7569,-73.9671,NY
2790,40.7617,-73.9866,NY
2791,40.7271,-73.9766,NY
2792,40.7063,-74.0179,NY
2793,40.6905,-73.9733,NY
2794,40.7634,-73.9828,NY
2795,40.7057,-74.0172,NY
2796,40.762,-73.9789,NY
2797,40.7662,-73.9674,NY
2798,40.6993,-73.93,NY
2799,40.7103,-73.7916,NY
2800,40.7471,-73.9551,NY
2801,40.7957,-73.9466,NY
2802,40.768,-73.9958,NY
2803,40.7421,-73.991,NY
2804,40.7504,-73.9893,NY
2805,40.7153,-73.9604,NY
2806,40.7359,-73.9853,NY
2807,40.7909,-73.9689,NY
2808,40.8714,-73.9139,NY
2809,40.7188,-73.9524,NY
2810,40.7258,-73.9426,NY
2811,40.747,-73.9772,NY
2812,40.7859,-73.9551,NY
2813,40.7753,-73.9095,NY
2814,40.6529,-73.7874,NY
2815,40.7955,-73.9759,NY
2816,40.8436,-73.9141,NY
2817,40.6867,-73.9822,NY
2818,40.6668,-73.8451,NY
2819,40.671,-73.955,NY
2820,40.6804,-73.9496,NY
2821,40.7428,-73.9966,NY
2822,40.7441,-73.782,NY
2823,40.721,-73.987,NY
2824,40.6477,-73.9728,NY
2825,40.7482,-73.8926,NY
2826,40.6482,-73.9764,NY
2827,40.8061,-73.9653,NY
2828,40.7927,-73.9732,NY
2829,40.6994,-73.9958,NY
2830,40.7514,-74.0014,NY
2831,40.844,-73.923,NY
2832,40.6685,-73.9902,NY
2833,40.7336,-74.0033,NY
2834,40.6876,-73.9844,NY
2835,40.7936,-73.967,NY
2836,40.8541,-73.8909,NY
2837,40.7022,-73.9271,NY
2838,40.8442,-73.9029,NY
2839,40.6985,-73.9412,NY
2840,40.6825,-73.9816,NY
2841,40.7854,-73.823,NY
2842,40.775,-73.9538,NY
2843,40.6955,-73.9871,NY
2844,40.6881,-73.9607,NY
2845,40.6854,-73.9752,NY
2846,40.7557,-73.9188,NY
2847,40.757,-73.9639,NY
2848,40.7021,-74.01,NY
2849,40.796,-73.9499,NY
2850,40.8075,-73.9447,NY
2851,40.766,-73.9771,NY
2852,40.7665,-73.957,NY
2853,40.737,-73.9845,NY
2854,40.7502,-73.9791,NY
2855,40.58,-73.9697,NY
2856,40.7147,-74.0059,NY
2857,40.7706,-73.9175,NY
2858,40.7677,-73.9014,NY
2859,40.7612,-73.8322,NY
2860,40.7377,-73.9738,NY
2861,40.7611,-73.9128,NY
2862,40.7728,-73.9539,NY
2863,40.7809,-73.9609,NY
2864,40.6922,-73.9912,NY
2865,40.8379,-73.9425,NY
2866,40.7509,-73.9408,NY
2867,40.7746,-73.9036,NY
2868,40.8302,-73.9477,NY
2869,40.6982,-73.907,NY
2870,40.6897,-73.9661,NY
2871,40.7334,-73.9955,NY
2872,40.8076,-73.9372,NY
2873,40.7406,-73.9914,NY
2874,40.8186,-73.8133,NY
2875,40.828,-73.9425,NY
2876,40.656,-73.9737,NY
2877,40.7262,-74.0026,NY
2878,40.7422,-73.9933,NY
2879,40.7382,-74.0008,NY
2880,40.737,-73.9901,NY
2881,40.7209,-73.9938,NY
2882,40.6648,-73.8178,NY
2883,40.7642,-73.9689,NY
2884,40.6866,-73.9665,NY
2885,40.7837,-73.95,NY
2886,40.7505,-73.9737,NY
2887,40.736,-73.979,NY
2888,40.7485,-73.8999,NY
2889,40.6363,-73.948,NY
2890,40.7078,-73.8976,NY
2891,40.6698,-73.9325,NY
2892,40.8387,-73.9099,NY
2893,40.7397,-73.9812,NY
2894,40.6587,-73.983,NY
2895,40.7552,-73.9674,NY
2896,40.7611,-73.9732,NY
2897,40.7603,-73.9951,NY
2898,40.7724,-73.9629,NY
2899,40.8583,-73.8647,NY
2900,40.695,-73.766,NY
2901,40.7564,-73.9474,NY
2902,40.6966,-73.9584,NY
2903,40.6844,-73.8652,NY
2904,40.7626,-73.9742,NY
2905,40.8167,-73.9464,NY
2906,40.8034,-73.9331,NY
2907,40.761,-73.9988,NY
2908,40.7095,-74.0139,NY
2909,40.6616,-73.9968,NY
2910,40.7262,-74.0006,NY
2911,40.6932,-73.9907,NY
2912,40.7024,-73.9867,NY
2913,40.8409,-73.8393,NY
2914,40.784,-73.7841,NY
2915,40.7429,-74.004,NY
2916,40.7978,-73.9713,NY
2917,40.699,-73.9869,NY
2918,40.7391,-73.9914,NY
2919,40.722,-73.9577,NY
2920,40.7176,-74.0137,NY
2921,40.8788,-73.9166,NY
2922,40.7769,-73.9798,NY
2923,40.736,-73.9543,NY
2924,40.7535,-73.9965,NY
2925,40.7608,-73.923,NY
2926,40.7134,-73.9519,NY
2927,40.6743,-73.9501,NY
2928,40.6941,-73.9343,NY
2929,40.8051,-73.9412,NY
2930,40.7759,-73.9471,NY
2931,40.7813,-73.9723,NY
2932,40.7479,-73.9892,NY
2933,40.7434,-73.9979,NY
2934,40.6929,-73.9046,NY
2935,40.7673,-73.9687,NY
2936,40.8618,-73.912,NY
2937,40.7196,-73.8398,NY
2938,40.8034,-73.9648,NY
2939,40.7796,-73.974,NY
2940,40.6993,-73.9207,NY
2941,40.7281,-73.8022,NY
2942,40.8574,-73.9366,NY
2943,40.8258,-73.9509,NY
2944,40.7441,-73.9497,NY
2945,40.7484,-73.9825,NY
2946,40.8227,-73.9247,NY
2947,40.802,-73.9497,NY
2948,40.6741,-73.9766,NY
2949,40.722,-73.9963,NY
2950,40.7277,-73.7425,NY
2951,40.764,-73.9825,NY
2952,40.6835,-73.9756,NY
2953,40.7381,-74.0096,NY
2954,40.705,-74.0074,NY
2955,40.7007,-73.9263,NY
2956,40.7234,-74.008,NY
2957,40.7443,-73.9166,NY
2958,40.7731,-73.9624,NY
2959,40.7887,-73.9761,NY
2960,40.7095,-74.0094,NY
2961,40.7785,-73.9854,NY
2962,40.7616,-73.9747,NY
2963,40.7996,-73.9517,NY
2964,40.7724,-73.9787,NY
2965,40.7635,-73.8073,NY
2966,40.76,-73.984,NY
2967,40.6673,-73.9912,NY
2968,40.7152,-74.007,NY
2969,40.6828,-73.9824,NY
2970,40.7647,-73.988,NY
2971,40.7206,-74.0035,NY
2972,40.7122,-74.0084,NY
2973,40.712,-74.0081,NY
2974,40.7057,-73.9261,NY
2975,40.7808,-73.9546,NY
2976,40.7602,-73.9968,NY
2977,40.8141,-73.9409,NY
2978,40.8709,-73.9026,NY
2979,40.8013,-73.9502,NY
2980,40.6831,-73.8781,NY
2981,40.7139,-73.9921,NY
2982,40.7517,-73.9924,NY
2983,40.7409,-73.9859,NY
2984,40.8384,-73.9272,NY
2985,40.8272,-73.9425,NY
2986,40.8039,-73.952,NY
2987,40.8185,-73.8682,NY
2988,40.75,-73.7148,NY
2989,40.7515,-73.8261,NY
2990,40.7746,-73.9641,NY
2991,40.7602,-74.0026,NY
2992,40.8254,-73.8775,NY
2993,40.7285,-73.7498,NY
2994,40.667,-73.987,NY
2995,40.6488,-73.9281,NY
2996,40.752,-74.0047,NY
2997,40.7188,-73.9947,NY
2998,40.6841,-73.99,NY
2999,40.6827,-73.9358,NY
3000,40.7288,-73.9951,NY
3001,40.7565,-73.9703,NY
3002,40.8151,-73.9433,NY
3003,40.7101,-74.0075,NY
3004,40.6813,-73.8621,NY
3005,40.7286,-74.0053,NY
3006,40.7205,-73.989,NY
3007,40.7319,-73.858,NY
3008,40.7932,-73.9728,NY
3009,40.7238,-73.9057,NY
3010,40.7502,-73.9043,NY
3011,40.6798,-73.9681,NY
3012,40.7177,-73.9856,NY
3013,40.6844,-73.9949,NY
3014,40.7609,-73.9086,NY
3015,40.7831,-73.9783,NY
3016,40.723,-73.9858,NY
3017,40.6484,-73.9785,NY
3018,40.6728,-73.9833,NY
3019,40.7028,-73.9867,NY
3020,40.7467,-73.9745,NY
3021,40.7951,-73.9392,NY
3022,40.7667,-73.9671,NY
3023,40.6933,-73.8652,NY
3024,40.7521,-73.9756,NY
3025,40.7864,-73.9505,NY
3026,40.6777,-73.8288,NY
3027,40.7833,-73.9828,NY
3028,40.7682,-73.993,NY
3029,40.7727,-73.9464,NY
3030,40.7302,-73.9542,NY
3031,40.7885,-73.955,NY
3032,40.7417,-74.0031,NY
3033,40.8125,-73.9356,NY
3034,40.6598,-73.9878,NY
3035,40.6841,-73.9432,NY
3036,40.8126,-73.9568,NY
3037,40.7372,-74.0006,NY
3038,40.7593,-73.9809,NY
3039,40.7309,-74.0067,NY
3040,40.7558,-73.9708,NY
3041,40.8065,-73.9267,NY
3042,40.6803,-73.805,NY
3043,40.8064,-73.9164,NY
3044,40.7782,-73.9765,NY
3045,40.7402,-73.9864,NY
3046,40.7213,-74.0083,NY
3047,40.8646,-73.9278,NY
3048,40.7551,-73.9652,NY
3049,40.7675,-73.912,NY
3050,40.7435,-73.9148,NY
3051,40.7088,-73.9651,NY
3052,40.7896,-73.9461,NY
3053,40.7679,-73.9815,NY
3054,40.7286,-73.9999,NY
3055,40.6847,-73.9792,NY
3056,40.7477,-73.9868,NY
3057,40.7055,-73.8015,NY
3058,40.7479,-73.9807,NY
3059,40.7612,-73.932,NY
3060,40.7301,-73.9895,NY
3061,40.7285,-73.9757,NY
3062,40.737,-73.8646,NY
3063,40.7081,-73.743,NY
3064,40.7494,-74.0042,NY
3065,40.6711,-73.9599,NY
3066,40.7183,-73.9506,NY
3067,40.7543,-73.9359,NY
3068,40.7693,-73.9162,NY
3069,40.7696,-73.8775,NY
3070,40.7341,-73.9992,NY
3071,40.7078,-73.8972,NY
3072,40.7486,-73.9781,NY
3073,40.65,-73.9447,NY
3074,40.7319,-73.9882,NY
3075,40.5939,-73.979,NY
3076,40.8235,-73.9434,NY
3077,40.7679,-73.953,NY
3078,40.8646,-73.9075,NY
3079,40.8322,-73.9034,NY
3080,40.7461,-73.9821,NY
3081,40.6348,-74.0323,NY
3082,40.7854,-73.9021,NY
3083,40.7238,-73.9508,NY
3084,40.7289,-73.9952,NY
3085,40.8327,-73.8637,NY
3086,40.7153,-73.9521,NY
3087,40.6975,-73.993,NY
3088,40.7041,-73.9242,NY
3089,40.7345,-74.003,NY
3090,40.7421,-73.9948,NY
3091,40.692,-73.9806,NY
3092,40.6925,-73.9853,NY
3093,40.7643,-73.9688,NY
3094,40.748,-73.9713,NY
3095,40.8045,-73.9516,NY
3096,40.7766,-73.9527,NY
3097,40.6595,-73.9918,NY
3098,40.7748,-73.9653,NY
3099,40.7252,-73.987,NY
3100,40.7496,-73.9795,NY
3101,40.7553,-73.9753,NY
3102,40.7301,-73.9994,NY
3103,40.7613,-73.9721,NY
3104,40.7605,-73.8265,NY
3105,40.577,-73.9816,NY
3106,40.6962,-73.9888,NY
3107,40.7403,-73.8852,NY
3108,40.7801,-73.979,NY
3109,40.6723,-73.9804,NY
3110,40.7645,-73.9817,NY
3111,40.7154,-74.0019,NY
3112,40.8148,-73.9404,NY
3113,40.7521,-74.001,NY
3114,40.773,-73.9462,NY
3115,40.8178,-73.8515,NY
3116,40.7087,-73.7567,NY
3117,40.8003,-73.9695,NY
3118,40.5996,-74.001,NY
3119,40.806,-73.9511,NY
3120,40.8159,-73.9606,NY
3121,40.8058,-73.9507,NY
3122,40.7537,-73.9723,NY
3123,40.7562,-73.9244,NY
3124,40.7436,-73.9512,NY
3125,40.7249,-73.9844,NY
3126,40.763,-73.832,NY
3127,40.6772,-73.9736,NY
3128,40.7289,-73.9814,NY
3129,40.7928,-73.9713,NY
3130,40.7058,-74.0085,NY
3131,40.6972,-73.8133,NY
3132,40.7564,-73.9838,NY
3133,40.7723,-73.9259,NY
3134,40.7539,-73.9662,NY
3135,40.7284,-73.9943,NY
3136,40.6945,-73.9502,NY
3137,40.7215,-73.8045,NY
3138,40.6761,-73.73,NY
3139,40.7577,-73.9948,NY
3140,40.86,-73.9291,NY
3141,40.7503,-73.9719,NY
3142,40.6474,-73.9453,NY
3143,40.7719,-73.894,NY
3144,40.6894,-73.9551,NY
3145,40.6766,-73.9594,NY
3146,40.7464,-73.8815,NY
3147,40.7215,-73.9583,NY
3148,40.7715,-73.9824,NY
3149,40.7463,-73.9717,NY
3150,40.7791,-73.985,NY
3151,40.7708,-73.9569,NY
3152,40.6799,-73.9707,NY
3153,40.6712,-73.9747,NY
3154,40.7797,-73.9158,NY
3155,40.7446,-73.9564,NY
3156,40.7787,-73.9451,NY
3157,40.6921,-73.9825,NY
3158,40.7198,-73.9873,NY
3159,40.716,-74.0088,NY
3160,40.7645,-73.964,NY
3161,40.7286,-73.9787,NY
3162,40.7479,-73.9828,NY
3163,40.7332,-73.9911,NY
3164,40.7419,-73.9894,NY
3165,40.6839,-73.9924,NY
3166,40.7819,-73.9476,NY
3167,40.7406,-73.9758,NY
3168,40.7587,-73.9796,NY
3169,40.7694,-73.985,NY
3170,40.8567,-73.8866,NY
3171,40.7905,-73.9756,NY
3172,40.7061,-74.0113,NY
3173,40.689,-73.9332,NY
3174,40.6975,-73.8464,NY
3175,40.7253,-73.9835,NY
3176,40.6768,-73.9835,NY
3177,40.7195,-73.9545,NY
3178,40.7098,-74.0138,NY
3179,40.658,-73.9826,NY
3180,40.7212,-73.9878,NY
3181,40.7881,-73.9673,NY
3182,40.7768,-73.9596,NY
3183,40.8163,-73.9578,NY
3184,40.7195,-74.0103,NY
3185,40.7143,-73.9444,NY
3186,40.6759,-73.9561,NY
3187,40.7469,-73.9208,NY
3188,40.7326,-73.99,NY
3189,40.7035,-73.9896,NY
3190,40.7417,-73.8676,NY
3191,40.6934,-73.9778,NY
3192,40.7472,-73.878,NY
3193,40.8427,-73.8857,NY
3194,40.577,-74.0022,NY
3195,40.8487,-73.9323,NY
3196,40.7445,-73.9811,NY
3197,40.7639,-73.8784,NY
3198,40.7682,-73.9291,NY
3199,40.7848,-73.9484,NY
3200,40.7274,-73.9921,NY
3201,40.7691,-73.9886,NY
3202,40.7652,-73.9751,NY
3203,40.7684,-73.9821,NY
3204,40.8468,-73.9319,NY
3205,40.8073,-73.9533,NY
3206,40.8821,-73.9198,NY
3207,40.7759,-73.9023,NY
3208,40.709,-74.0089,NY
3209,40.7367,-73.9973,NY
3210,40.789,-73.9445,NY
3211,40.7173,-73.9583,NY
3212,40.694,-73.9235,NY
3213,40.7498,-73.8834,NY
3214,40.7315,-73.9856,NY
3215,40.7906,-73.9538,NY
3216,40.7079,-73.945,NY
3217,40.7518,-73.98,NY
3218,40.8103,-73.9436,NY
3219,40.7396,-73.985,NY
3220,40.7442,-73.928,NY
3221,40.7789,-73.9883,NY
3222,40.7317,-73.9854,NY
3223,40.7218,-73.9935,NY
3224,40.746,-73.9847,NY
3225,40.7323,-73.977,NY
3226,40.7496,-73.9931,NY
3227,40.7639,-73.9849,NY
3228,40.7322,-74.0036,NY
3229,40.6403,-73.9721,NY
3230,40.6791,-73.9253,NY
3231,40.7798,-73.9503,NY
3232,40.7486,-73.985,NY
3233,40.8797,-73.8858,NY
3234,40.8209,-73.9454,NY
3235,40.6831,-73.9389,NY
3236,40.8644,-73.9238,NY
3237,40.7444,-73.975,NY
3238,40.6662,-73.9939,NY
3239,40.6639,-73.9788,NY
3240,40.631,-73.9855,NY
3241,40.7281,-73.999,NY
3242,40.8078,-73.9238,NY
3243,40.7031,-73.9887,NY
3244,40.7525,-73.9786,NY
3245,40.7228,-74.0019,NY
3246,40.7293,-73.8567,NY
3247,40.7409,-73.988,NY
3248,40.8709,-73.8865,NY
3249,40.7376,-73.9861,NY
3250,40.7365,-73.9777,NY
3251,40.7551,-74.0025,NY
3252,40.6747,-73.9785,NY
3253,40.7747,-73.9882,NY
3254,40.7609,-73.9809,NY
3255,40.7769,-73.9554,NY
3256,40.7475,-73.9708,NY
3257,40.7156,-73.8785,NY
3258,40.7428,-73.9866,NY
3259,40.6442,-73.9743,NY
3260,40.7778,-73.9131,NY
3261,40.7302,-74.001,NY
3262,40.7065,-73.9228,NY
3263,40.7893,-73.9484,NY
3264,40.7795,-73.9577,NY
3265,40.7399,-73.9987,NY
3266,40.7354,-73.7837,NY
3267,40.7304,-74.0001,NY
3268,40.7265,-73.9991,NY
3269,40.8029,-73.9584,NY
3270,40.6901,-73.9693,NY
3271,40.7286,-73.8514,NY
3272,40.7348,-73.9831,NY
3273,40.7346,-73.9833,NY
3274,40.8073,-73.9541,NY
3275,40.7515,-73.9802,NY
3276,40.7775,-73.977,NY
3277,40.7481,-74.0052,NY
3278,40.8277,-73.9513,NY
3279,40.7205,-73.9926,NY
3280,40.7049,-74.0159,NY
3281,40.6821,-73.8823,NY
